gene,Ast,End,Exc,Inh,Mic,NC,OPC,Olig,Per,VLMC
ACTG1P22,0.0,0.0,0.0,0.0,0.0,0.0703393470790378,0.0,0.1396168108776267,0.9829149189060927,0.0
ACTG1P23,0.0,0.051470588235294115,0.0,0.0,0.16904632923416996,0.07323883161512028,0.0,0.15502050657414745,0.6141108894101848,0.0
ACTG1P4,0.02705601907032181,0.0,0.11733882286890615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG2,0.0,0.4022585774603205,0.0,0.0,0.0,0.43863988902728135,0.0,0.25372922295776934,0.0,0.0
ACTL6A,0.011707214175221487,0.0,0.0,0.10061179087875417,0.1732295735771206,0.0,0.0,0.25162273198381396,0.0,0.0
ACTL6B,0.0,0.0,0.32502947303088847,0.21246629956823654,0.0,0.14366671772093736,0.0,0.0,0.0,0.0
ACTL8,0.08419832554900894,0.0,0.0,0.0,0.0640931654183291,0.605098024999676,0.0,0.0,0.0,0.0
ACTN1,0.0,0.0,0.4591433783533063,0.0,0.0,0.0,0.0,0.0,0.0,0.009738452977184196
ACTN1-AS1,0.016158136482939633,0.0,0.0,0.0,0.0,0.5089941244528466,0.0,0.0,0.0,0.07695439739413681
ACTN2,0.0,0.008161044613710556,0.20822026761485918,0.0,0.0,0.0,0.0,0.3299278748652608,0.0,0.0
ACTN3,0.0,0.0,0.0,0.03670745272525028,0.0,0.5063858103628416,0.0,0.0,0.0,0.0
ACTN4,0.0,0.40083662563359873,0.1483344250023393,0.0,0.0,0.03145399031375026,0.0,0.18214062174003756,0.18902406997155588,0.0
ACTN4P2,0.0,0.0,0.0,0.0,0.09759880514705882,0.42916720463860475,0.0,0.0,0.0,0.0
ACTR10,0.0,0.0,0.04477402451576682,0.02143113342898135,0.0,0.0,0.0,0.0,0.0,0.0
ACTR1A,0.0,0.0,0.10512772527369701,0.0,0.0,0.0,0.0,0.0,0.12870531984723713,0.0
ACTR1B,0.0,0.0,0.15939927014129315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR2,0.0,0.0,0.3267716394346681,0.0,0.10341022284356133,0.0,0.0,0.0,0.0,0.0
ACTR3,0.0,0.0,0.05085618040610087,0.0,0.2772722997169277,0.0,0.0,0.0,0.0,0.0
ACTR3B,0.0,0.0,0.1621393151043412,0.0,0.0,0.01189724152453148,0.0,0.0,0.0,0.0
ACTR3BP1,0.8015055230525789,0.0,0.0,0.0,0.0,0.12583225945017182,0.0,0.10105067985166873,0.0,0.0
ACTR3BP4,0.004675196850393701,0.0,0.0,0.0,0.4600109230463788,0.0,0.0,0.6418544028222055,0.0,0.0
ACTR3C,0.08080784039366229,0.0,0.0,0.22732872728027154,0.0,0.14247736365550642,0.3284830114836802,0.0,0.0,0.0
ACTR5,0.0,0.0,0.0,0.06201334816462736,0.03957950367647059,0.0,0.0,0.0,0.0,0.0
ACTR6,0.0,0.0,0.06236549078319453,0.047439264609323704,0.0,0.0,0.0,0.0,0.029502467105263157,0.0
ACTR8,0.17134873382724375,0.0,0.010503415364461496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTRT2,0.0,0.0,0.0,0.0,0.042532717474980754,0.3430766182734075,0.21596673139322867,0.2381235562678061,0.47137941749642376,0.0
ACTRT3,0.0,0.0,0.2112379526527557,0.0,0.0,0.0,0.0,0.0,0.7101096439697114,0.0
ACVR1,0.0,0.47649310851787297,0.0,0.0,0.0,0.03421773004843125,0.04969958202716823,0.0,0.0,0.08482328482328483
ACVR1B,0.0,0.0,0.18934034788613618,0.0,0.0,0.007236942870271098,0.0,0.0,0.0,0.0
ACVR1C,0.0,0.0,0.23894087425630806,0.0,0.0,0.0,0.0,0.2643075793513107,0.0,0.0
ACVR2A,0.0,0.0,0.17455787405258724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVRL1,0.0,0.8212352897004558,0.0,0.0,0.0,0.11659686426116839,0.17624053955723645,0.009703337453646477,0.471800741555651,0.07152551574375679
ACY1,0.575089485255419,0.2113889813859031,0.0,0.0,0.44775539686949106,0.0,0.20113858464584417,0.260682154677054,0.0,0.0
ACY3,0.0,0.0,0.0,0.0,0.8675238903150982,0.0,0.0,0.0,0.0,0.0
ACYP1,0.0,0.0,0.0,0.16962424772942358,0.0,0.0,0.0,0.0,0.0,0.0
ACYP2,0.0,0.0,0.19829843421261906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADA,0.5338886395616298,0.0,0.0,0.0,0.0,0.08376288659793814,0.0,0.541431466478854,0.558263918358821,0.0
ADAD1,0.13193596475055652,0.0,0.0,0.0,0.0,0.8038358104491351,0.0,0.0,0.0,0.0
ADAD2,0.0,0.0,0.6556133067252488,0.0,0.0,0.05211364680655537,0.0,0.0,0.0,0.0
ADAL,0.22854325643981213,0.0,0.05827173201085431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM10,0.0,0.09266467065868264,0.0,0.0,0.2263785770772131,0.0,0.0,0.21136337319282833,0.0,0.0
ADAM11,0.0,0.0,0.5537203474019707,0.11277084701247538,0.0,0.1308776229131567,0.0,0.0,0.0,0.0
ADAM12,0.17715753978623927,0.0,0.0,0.0,0.0,0.30069652821646664,0.51982260101887,0.10979553515543501,0.0,0.0
ADAM15,0.0,0.4246107920107621,0.0,0.0,0.0,0.0,0.0,0.219515236089301,0.0,0.0
ADAM17,0.0,0.0,0.13418171610367738,0.0,0.0,0.0571172878500737,0.0,0.0,0.05603542586625293,0.0
ADAM18,0.1440360342429071,0.0,0.0,0.0,0.19793349690256717,0.5806658502943285,0.11693429830907145,0.19214384027799092,0.0,0.0
ADAM19,0.0,0.0,0.12276597735566576,0.0,0.0,0.0,0.0,0.10796995618610473,0.0,0.42213791466027634
ADAM1A,0.0,0.0,0.35572319257421314,0.2296091247338785,0.0,0.0,0.0,0.0,0.0,0.0
ADAM2,0.0,0.0,0.0,0.0,0.0,0.6337979614337949,0.0,0.022950135614437723,0.0,0.0
ADAM20,0.10499108383342029,0.0,0.1438663797136708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM20P1,0.04433849821215733,0.0,0.2627943888145351,0.10300393959290874,0.0,0.07646653392556288,0.0,0.0,0.0,0.0
ADAM22,0.0,0.0,0.27284414892737985,0.2638808357928313,0.0,0.0,0.0,0.0,0.0,0.0
ADAM23,0.0,0.0,0.5845763094313394,0.08937951411687459,0.0,0.03449992341859397,0.0,0.0,0.0,0.0
ADAM28,0.0,0.0,0.0,0.0,0.9610999287304324,0.0,0.0,0.0,0.0,0.0
ADAM29,0.0,0.0,0.4991032913907321,0.0,0.0,0.2791552841565454,0.0,0.0,0.0,0.0
ADAM32,0.0,0.0,0.12943295592776272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM33,0.33895209461626674,0.0,0.0,0.4438371464866909,0.0,0.0,0.0,0.0,0.6494534394903245,0.6703650376052632
ADAM3A,0.2604909418185776,0.0,0.07679891456910265,0.0,0.011201746323529412,0.3389511627709315,0.0,0.0,0.0,0.0
ADAM3B,0.8369772570140874,0.0,0.0,0.0,0.0,0.0740979381443299,0.0,0.0,0.0,0.0
ADAM5,0.0,0.0,0.09228501918218396,0.0,0.0,0.5495552601790492,0.0,0.0,0.0,0.0
ADAM7,0.0,0.0,0.7223163283916066,0.3081017827652759,0.0,0.0,0.0,0.0,0.0,0.0
ADAM8,0.0,0.0,0.11567059575572677,0.03356861457649376,0.0,0.04843773931689386,0.0,0.0,0.0,0.0
ADAM9,0.0,0.0,0.1384392252269112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMDEC1,0.0,0.0,0.6853196647327447,0.23946519528840604,0.0,0.13214121611272783,0.0,0.0,0.0,0.0
ADAMTS1,0.0,0.5242075578674245,0.0,0.17302558398220244,0.0,0.0,0.06596133751306166,0.5004870609123089,0.2886545633000919,0.0
ADAMTS10,0.2463532260377346,0.0,0.0,0.0,0.13822257176563116,0.21593475389827052,0.0,0.0,0.22330200812049966,0.0814968814968815
ADAMTS12,0.0,0.0,0.0,0.0,0.0,0.43910024193916025,0.0,0.0,0.0,0.9078644111023125
ADAMTS13,0.19858554013833762,0.0,0.0647047815102461,0.0,0.0,0.15471526665568178,0.0,0.0,0.0,0.0
ADAMTS14,0.0,0.0,0.0,0.0,0.0,0.09439432989690721,0.0,0.9029923440869145,0.0,0.0
ADAMTS15,0.0,0.0,0.0,0.2253058954393771,0.0,0.17954046009143543,0.0,0.0,0.0,0.4705137202864972
ADAMTS16,0.07413587604290822,0.0,0.36386217087747225,0.0,0.0,0.023625363761678665,0.0,0.0,0.0,0.0
ADAMTS17,0.5009694305159617,0.0,0.0,0.3899326008653007,0.0,0.20337276309391233,0.607958286374312,0.0,0.0,0.0
ADAMTS18,0.4859327983469732,0.0,0.0,0.01218020022246941,0.0,0.3825222191378326,0.0,0.5721095065782749,0.0,0.0
ADAMTS19,0.0,0.0,0.282646842956345,0.09873604727511491,0.0,0.4243770065606642,0.0,0.0,0.0,0.0
ADAMTS2,0.0,0.0,0.0068775147375315804,0.0,0.0,0.11722087653287833,0.0,0.010402455661664393,0.0,0.0
ADAMTS20,0.0,0.0,0.0,0.6043600562562641,0.0,0.32193711727756447,0.0,0.0,0.0,0.0
ADAMTS3,0.0,0.0,0.5938564337652709,0.0,0.0,0.025999387348751724,0.0,0.0,0.0,0.0
ADAMTS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81314568509094,0.23164257254085321,0.0
ADAMTS5,0.0,0.0,0.0,0.5650303215772463,0.0,0.0,0.4220105451382785,0.0,0.0,0.0
ADAMTS6,0.0,0.2799219754263754,0.0,0.42401592395823196,0.0,0.33462993022947857,0.5352509892668366,0.0,0.0,0.0
ADAMTS7,0.4282888267018492,0.0,0.0,0.0,0.0,0.3478672700763915,0.6707529826765012,0.10053927273937038,0.0,0.0
ADAMTS7P1,0.0,0.0,0.3672298712924129,0.1103086014445174,0.05778952205882353,0.08768570990963394,0.0,0.0,0.0,0.0
ADAMTS7P3,0.10609416010498687,0.0,0.0,0.0,0.37858479267448314,0.48573551149967475,0.02690620782726046,0.0,0.0,0.0
ADAMTS7P4,0.0,0.0,0.18414896603349865,0.0,0.03435202205882353,0.05793383366518609,0.1561844784361389,0.0,0.0,0.0
ADAMTS8,0.0,0.0,0.2441283802751006,0.0,0.0,0.0,0.0,0.06441685791779679,0.0,0.6765254835476204
ADAMTS9,0.47744127006432896,0.33947318454714126,0.0,0.3295820679122188,0.0,0.0,0.4009358301831668,0.0,0.0,0.0
ADAMTS9-AS1,0.18165111047502835,0.44519871397168875,0.12463740993730701,0.0,0.0,0.0,0.07202786626561582,0.0,0.0,0.0
ADAMTS9-AS2,0.0,0.25240522790735664,0.0,0.475858538021682,0.0,0.26168599249326496,0.0,0.0,0.48854669371805015,0.28516538337385244
ADAMTSL1,0.0,0.0,0.3291272673156216,0.0,0.0,0.5445089902296809,0.0,0.0,0.0,0.0
ADAMTSL2,0.0,0.17840310427737877,0.0,0.0,0.5949117692741703,0.0,0.0,0.0,0.0,0.07583453536222266
ADAMTSL3,0.0,0.0,0.0,0.531388908802213,0.0,0.3222996797456031,0.0,0.10163710777626193,0.0,0.0
ADAMTSL4,0.3263055667712394,0.0,0.0,0.0,0.8308830002794918,0.0974280498281787,0.0,0.0,0.0,0.0
ADAMTSL4-AS1,0.11759949374208972,0.05958083832335329,0.1857162908206232,0.0,0.0,0.0,0.0,0.0,0.20319228751442098,0.006237006237006237
ADAMTSL5,0.5863471669834073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAP1,0.0,0.0,0.0,0.0,0.0,0.05259001895135818,0.0,0.5314255576149708,0.0,0.0
ADAP2,0.11769420256074375,0.0,0.0,0.0,0.7422749343700369,0.07852770618556701,0.0,0.0,0.4944449373828714,0.0
ADAR,0.0,0.0,0.0,0.1258070301291248,0.0,0.0,0.0,0.0,0.0,0.0
ADARB1,0.0,0.11232792847384665,0.0656171048937962,0.15073968286139708,0.0,0.0,0.0,0.0,0.0,0.0
ADARB2,0.0,0.0,0.0,0.6710678357074267,0.0,0.0,0.5776445567732221,0.23346624416478812,0.0,0.0
ADARB2-AS1,0.0,0.0,0.0,0.8631508724563275,0.0,0.0,0.0,0.7490463742183461,0.0,0.0
ADAT1,0.0,0.0,0.0,0.0,0.03794730633110499,0.0463518635502211,0.0,0.0,0.0,0.0
ADAT2,0.0,0.0,0.1522644334237859,0.0,0.07717924944628855,0.0,0.0,0.0,0.0,0.0
ADAT3,0.012344160104986877,0.0,0.0,0.0,0.17587675635729144,0.0,0.34440269976302884,0.5944170845476633,0.0,0.0
ADCK1,0.009281395021797216,0.0,0.0,0.0,0.0,0.11481898725830506,0.0,0.19627206527595809,0.0,0.0
ADCK2,0.0,0.0,0.0,0.0,0.16706664217372952,0.0,0.0,0.0,0.0,0.0
COQ8A,0.0,0.0,0.09509216805464583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ8B,0.4480498999436626,0.0,0.0,0.0,0.0,0.2043059492448763,0.0,0.0,0.0,0.0
ADCK5,0.0,0.0,0.0,0.1218560310317804,0.0,0.0,0.0,0.0,0.0,0.0
ADCY1,0.0,0.0,0.5055464816925219,0.09036441234405779,0.0,0.06076734568846684,0.017811973018549747,0.0,0.0,0.0
ADCY10,0.0,0.0,0.09614484888181903,0.0,0.0,0.04193882172871051,0.06703204047217538,0.0,0.0,0.0
ADCY10P1,0.20302228055236593,0.0,0.0,0.062235817575083424,0.0744199764058199,0.014255798969072165,0.19112024545327633,0.4453084198032151,0.000944822373393802,0.0
ADCY2,0.3879877584757012,0.0,0.1895981087470449,0.2594549758791783,0.0,0.2927378670235241,0.0,0.0,0.0,0.0
ADCY3,0.0,0.0,0.0527042200804716,0.0,0.0,0.07475257949041904,0.0,0.0,0.05026455026455026,0.26295436954869345
ADCY4,0.0,0.9293162526859419,0.0,0.0,0.14328449311816233,0.28760110647276804,0.0,0.0,0.4052491436376967,0.0
ADCY5,0.0,0.0,0.0,0.0,0.0,0.25573896593531353,0.0,0.37091627544072475,0.0,0.0
ADCY6,0.0,0.0,0.04582670534294002,0.0,0.0,0.07741103390187408,0.0,0.0,0.32273446202311334,0.0
ADCY7,0.0,0.0,0.0,0.0,0.6161002243701927,0.0,0.0,0.0,0.0,0.13038587949011402
ADCY8,0.471457392578884,0.0,0.0,0.6100968858708742,0.0,0.39102174365165066,0.2192546797274366,0.0,0.0,0.0
ADCY9,0.0,0.0,0.16589499935959842,0.0,0.0,0.10610128448094336,0.0,0.0,0.01665296052631579,0.0
ADCYAP1,0.0,0.0,0.7369786115605175,0.0,0.0,0.09565017613723388,0.0,0.0,0.0,0.0
ADCYAP1R1,0.5447550740538754,0.0,0.0,0.6843606843955854,0.0,0.3879092285682667,0.0,0.0,0.0,0.0
ADD1,0.21751951779081685,0.10022455089820359,0.0,0.0,0.0,0.0,0.0,0.19325057375339036,0.0,0.0
ADD2,0.0,0.0,0.5374634630309045,0.13411030860144452,0.0,0.19622252176426144,0.0,0.0,0.0,0.0
ADD3,0.4350494394039882,0.0,0.0,0.21302824515682178,0.0,0.0,0.2065726545082262,0.22249074605864494,0.0,0.16715176715176716
ADD3-AS1,0.6581569152425965,0.0,0.0,0.0,0.0,0.17035185649501902,0.4513808861147595,0.0,0.0,0.08744444143466945
ADGB,0.0,0.0,0.0,0.0,0.24667815612046062,0.46646403228144817,0.0,0.0,0.0,0.0
ADGRA1,0.0,0.0,0.2004567038730264,0.14084044648719632,0.0,0.0372568540358401,0.09844013490725126,0.0,0.0,0.0
ADGRA1-AS1,0.0,0.0,0.0,0.4655044839090574,0.0,0.4768460296873493,0.0,0.0,0.0,0.0
ADGRA2,0.0,0.3164848635121521,0.0,0.0,0.0,0.2520656478412167,0.0,0.0,0.12299986697895532,0.055301455301455305
ADGRA3,0.6815206789532746,0.0,0.0,0.0,0.0,0.003948199620972836,0.2988841542607423,0.0,0.0,0.0
ADGRB1,0.4818188951570918,0.0,0.040305979227098346,0.0,0.0,0.25370803443698403,0.29707018137412977,0.0,0.0,0.0
ADGRB2,0.0,0.0,0.6085773127003641,0.0,0.0,0.031704702098330526,0.0,0.0,0.0,0.0
ADGRB3,0.013587604290822407,0.0,0.24940898345153664,0.2351147776183644,0.0,0.0,0.01370151770657673,0.0,0.0,0.0
ADGRD1,0.0,0.0,0.0968466360999345,0.0,0.2680453929139357,0.24916253394637614,0.0,0.0,0.5974109277022467,0.555092604206899
ADGRD2,0.1594607796087356,0.0,0.0,0.0,0.03248378926002657,0.5808353090130978,0.0,0.0,0.0,0.0
ADGRE1,0.0,0.0,0.0,0.0,0.017321016166281754,0.6566719544896861,0.06545209176788123,0.2760218540514007,0.0,0.0
ADGRE2,0.0,0.0,0.0,0.0,0.0,0.38061909533857374,0.0,0.597972191121234,0.17563424409663542,0.0
ADGRE3,0.07202461478851847,0.05419161676646707,0.0,0.0,0.14350520293951474,0.45251251516848495,0.0,0.16503010802991694,0.0,0.0
ADGRE4P,0.01804461942257218,0.0,0.0,0.0,0.7298374919317985,0.37251578872817503,0.0,0.0,0.0,0.0
ADGRE5,0.0,0.007410179640718563,0.0,0.02224694104560623,0.0,0.09218191350105176,0.0,0.4862476433160371,0.0,0.34518634804575543
ADGRF1,0.023569536965575125,0.0,0.0,0.0,0.18361025112736326,0.4392926149129605,0.0,0.0,0.6530996091502744,0.031216069489685125
ADGRF2,0.0,0.0,0.34509124181354367,0.0,0.0,0.35262106164721413,0.0,0.0,0.0,0.0
ADGRF3,0.39298953782213625,0.0,0.0,0.0,0.0,0.1720408820467901,0.0,0.0,0.03476946334089191,0.0
ADGRF4,0.0,0.0,0.3204986740728868,0.0,0.0,0.29028919645578094,0.12837268128161888,0.0,0.0,0.0
ADGRF5,0.0,0.7464811446268991,0.22546084027322916,0.0,0.0,0.0,0.0,0.0,0.4527575045519434,0.25744766941835345
ADGRG1,0.6293873143855251,0.0027694610778443113,0.0,0.0,0.595390973922754,0.0,0.6023796698690652,0.0,0.0,0.0
ADGRG2,0.2881416048402732,0.0,0.0,0.0,0.0,0.05590360653789295,0.16421139356711045,0.0,0.0,0.0
ADGRG3,0.006725721784776903,0.0,0.0,0.0,0.22082271156281322,0.40230052840749975,0.0,0.16849101633330643,0.0,0.8641999549676278
ADGRG4,0.0,0.0,0.0,0.0,0.0,0.5825632692529071,0.0,0.19954883101819765,0.0,0.0
ADGRG5,0.0,0.0,0.0,0.0,0.6852763019574494,0.4179236119703985,0.0020242914979757085,0.0,0.0,0.0
ADGRG6,0.0,0.474638291087123,0.0,0.34936259481681387,0.3238278784398786,0.29609234743939583,0.0,0.0,0.0,0.0
ADGRG7,0.11228465768350465,0.0,0.0,0.0,0.06417414586754874,0.6002449201856619,0.0,0.009805967035259754,0.0,0.0
ADGRL1,0.0,0.0,0.002339290727051558,0.0,0.0,0.2454750451530356,0.0,0.0,0.0,0.0
ADGRL2,0.0,0.0,0.4222825401571131,0.06410045961917268,0.0,0.2575291503598584,0.0,0.0,0.0,0.0
ADGRL3,0.0,0.0,0.22423167848699763,0.18292682926829268,0.0,0.0,0.30364098477359514,0.0,0.0,0.0
ADGRL3-AS1,0.0,0.0,0.2649712429096555,0.11474064346684176,0.0,0.10415071220707613,0.0,0.0,0.0,0.0
ADGRL4,0.0,0.8645211408105095,0.0,0.0,0.0,0.30871488408845704,0.0,0.0,0.003212396069538927,0.0
ADGRV1,0.8458466046017042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH1B,0.0,0.0,0.0,0.0,0.0,0.14521585051546393,0.0,0.0,0.9749468737859373,0.0
ADH1C,0.0,0.0,0.0,0.0,0.0,0.7785702754778934,0.0,0.16444484542080315,0.0,0.0
ADH5,0.0,0.0,0.11813418171610368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH5P3,0.2973553739247371,0.0,0.2278439627616852,0.0,0.0,0.10732310024163934,0.0,0.0,0.0,0.0
ADH5P4,0.05006328223878498,0.0,0.0,0.044660734149054505,0.0,0.0,0.0,0.0,0.6656675316117813,0.0
ADH6,0.46486657484924343,0.0,0.0,0.0,0.0,0.10808634020618557,0.0,0.054017305315203955,0.8065289215142659,0.0
ADH7,0.0,0.0,0.0,0.0,0.0,0.5633498411059802,0.0,0.0,0.0,0.0
ADHFE1,0.6481053980150613,0.0,0.0,0.0,0.0,0.0,0.14975182863113898,0.10004172751929898,0.0,0.1352649316818698
ADI1,0.3961627907337767,0.0,0.0,0.10027150364744503,0.0,0.0,0.0,0.0,0.0,0.0
ADIG,0.0,0.0,0.0,0.0,0.0,0.577594841127051,0.17743344530089006,0.2058579228037628,0.0,0.0
ADIPOQ,0.23364929444986027,0.0,0.0,0.0,0.0,0.592952652966084,0.0,0.0,0.0,0.0
ADIPOR1,0.0,0.0,0.035604004865724716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOR1P1,0.0,0.0,0.0,0.0,0.0,0.7322058557105059,0.0,0.0,0.0,0.0
ADIPOR2,0.022640978765293206,0.44285859526407473,0.0,0.0,0.0,0.039876816171825646,0.0,0.5430393241804087,0.0,0.0
ADIRF,0.4753738558814834,0.44820544333328227,0.0,0.0,0.0,0.0,0.0,0.0,0.933099650220265,0.0
ADK,0.0,0.0,0.1587470449172577,0.18857604017216642,0.0,0.14900505369551484,0.0,0.0,0.0,0.011954261954261955
ADM,0.1705864133365519,0.08665418343035022,0.0,0.2332035595105673,0.0,0.15880856224750517,0.0,0.0,0.4796368926782106,0.0
ADM5,0.0,0.6377270466996184,0.046247777673809304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNP,0.1023414428350443,0.0,0.0,0.10437589670014347,0.0,0.0,0.0,0.0,0.0,0.0
ADNP2,0.0,0.0,0.007251801253859829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADO,0.0,0.0,0.19451202395433703,0.0,0.0,0.0,0.0,0.17580325474650532,0.0,0.0
ADORA1,0.0,0.0,0.2327360344343595,0.0,0.0,0.0,0.2701311319275208,0.3317009208517765,0.0,0.0
ADORA2A-AS1,0.0,0.0,0.0,0.11557285873192435,0.0,0.40575554226825833,0.0,0.0,0.5373820483346656,0.0
ADORA2B,0.7638354442744086,0.0,0.0,0.0,0.0,0.17472094301459015,0.0,0.0,0.2654313647916035,0.0
ADORA2BP1,0.0,0.0,0.0,0.05359848484848485,0.0,0.0,0.0,0.788452898739412,0.0,0.0
ADORA3,0.0,0.0,0.0,0.0,0.9752219307871235,0.0,0.0,0.0,0.0,0.0
ADPGK,0.048340599071860495,0.0,0.0,0.0,0.4870123386056649,0.017977468940829647,0.0,0.0,0.0,0.0
ADPGK-AS1,0.9681851701504207,0.0,0.0,0.0,0.0,0.012725515463917526,0.0,0.0,0.0,0.0
ADPRH,0.0,0.5205127874349345,0.0,0.0,0.5153879614541678,0.0,0.04107624831309042,0.0,0.1690725477836198,0.0
ADPRHL1,0.08390941597139452,0.0,0.15474408159446057,0.0,0.0,0.019719712053913308,0.0,0.0,0.0,0.0
ADPRHL2,0.0,0.0,0.0,0.0,0.0,0.0,0.008424764890282132,0.23369319642190794,0.0,0.0
ADPRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10132607244460333
ADRA1A,0.552033086513188,0.0,0.0,0.6534299834521521,0.0,0.3789184185276119,0.4994106232183636,0.0,0.0,0.0
ADRA1B,0.0,0.0,0.0,0.31107754506880936,0.0,0.0,0.0,0.0,0.0,0.0
ADRA1D,0.201981949396776,0.0887740297424737,0.0,0.4427863658623884,0.0,0.034525343642611686,0.0,0.0,0.0,0.0
ADRA2A,0.0,0.0857816467174465,0.0,0.5576958721730225,0.0,0.18875088682288685,0.0,0.0,0.0,0.0
ADRA2B,0.03789370078740158,0.0,0.0,0.0,0.0,0.0898034793814433,0.00042172739541160596,0.7254300642252696,0.0,0.0
ADRA2C,0.0,0.0,0.01572003368578647,0.038542825361512795,0.0,0.0,0.0,0.0,0.9532467935704809,0.0
ADRB1,0.3232763732362371,0.0,0.6031844260747944,0.0,0.003561580882352941,0.0,0.0,0.0,0.0,0.0
ADRB2,0.37843748258308174,0.2062019822248087,0.0,0.0,0.878069815774688,0.0,0.0,0.0,0.0,0.0
ADRB3,0.0,0.0,0.0,0.7014881254921531,0.0,0.0,0.0,0.0,0.0,0.0
GRK2,0.08690760793137393,0.08667664670658683,0.0,0.0,0.5034460215668006,0.0,0.0,0.0,0.0,0.0
GRK3,0.0,0.0,0.0,0.36428511168344,0.0,0.1640608549168246,0.0,0.0,0.0,0.0
ADRM1,0.0,0.0,0.0872321512117526,0.0,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0
ADSL,0.0,0.0,0.0989519977542809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSS,0.0,0.0,0.1301815289604192,0.0,0.0,0.0,0.0,0.32794713413632715,0.0,0.0
ADSSL1,0.14280530404448988,0.0,0.0,0.0,0.13777764391959274,0.0,0.05529282423565546,0.5641509709876636,0.0,0.0
ADTRP,0.0,0.0,0.6268728084157983,0.0,0.0,0.17671159442487364,0.0,0.0,0.0,0.0
AEBP1,0.6753679850372709,0.0,0.0,0.0,0.0,0.0,0.2930267705676054,0.0,0.4593426922030609,0.4060068660404182
AEBP2,0.0,0.0,0.05289136333863573,0.0,0.0,0.09083491261318172,0.0,0.0,0.0,0.0
AEN,0.0,0.0,0.11986525685412183,0.028479973736047274,0.0,0.0,0.0,0.0,0.0,0.0
AES,0.0,0.0,0.0,0.17799779126496362,0.0,0.14095072646873025,0.0,0.0,0.0,0.0
AFAP1,0.0,0.0,0.0,0.5510673966680122,0.0,0.2837171498937378,0.4211142176410369,0.0,0.0,0.0
AFAP1-AS1,0.0,0.0,0.0,0.5914441434470665,0.0,0.15885441338511394,0.05248735244519393,0.0,0.0,0.0
AFAP1L1,0.0,0.815828264688197,0.0,0.0,0.0,0.14743052254082792,0.15490377740831462,0.0,0.0,0.0
AFAP1L2,0.0,0.5302325778494579,0.0,0.0,0.0,0.0,0.5614999299756892,0.0,0.30732474796817244,0.0
AFF1,0.29671162123227074,0.27184090647522,0.07205015439318799,0.0,0.391620210217741,0.0,0.0,0.0,0.0,0.09355509355509356
AFF2,0.0,0.0,0.0,0.7964971781021493,0.0,0.000191453515086537,0.0,0.0,0.0,0.0
AFF3,0.0,0.0,0.3295886653124219,0.0,0.0,0.0,0.0,0.0,0.0,0.011268781302170284
AFF4,0.0,0.0,0.11767345757787515,0.0,0.0,0.0,0.0,0.0,0.0,0.1262993762993763
AFG3L1P,0.042750667979187175,0.0,0.06662299990642837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG3L2,0.0,0.0,0.0,0.058644189383070304,0.0,0.0,0.0,0.0,0.0,0.0
AFG3L2P1,0.054543888281103806,0.0,0.0,0.0,0.0,0.40973145016838786,0.0,0.0,0.0,0.0
AFM,0.3975617796004104,0.0,0.0,0.0,0.0,0.673152143494159,0.0,0.0,0.0,0.021172638436482084
AFMID,0.0,0.0,0.0,0.0,0.0,0.03177128785115912,0.0,0.7243686036283975,0.0,0.0
AFP,0.0,0.0,0.6717057141899399,0.0,0.0,0.11939041200796446,0.0,0.0,0.0,0.0
AFTPH,0.0,0.0,0.14386309475222434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGA,0.03150049219519055,0.04812874251497006,0.06615514176101805,0.0,0.014746362563900904,0.0,0.0,0.4687669242251834,0.0,0.0
AGAP1,0.0,0.046781437125748504,0.16725768321513002,0.0,0.0,0.20570120025268476,0.4207425097761692,0.34354185706490276,0.015117157974300832,0.0
AGAP1-IT1,0.0,0.1235038084874864,0.11289417048750819,0.0,0.0,0.008483676975945017,0.499736333807257,0.0,0.0,0.0
